                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                 1.8285,                 2.3189,                 1.7711,                0.42573,                0.39185,                0.37277,                0.21113,                 1.7533,                 1.8413,                 1.7749,             6.1966e-05,             6.1966e-05,             6.1966e-05
                     89,                 1.8136,                 2.4126,                 1.7847,                0.42652,                0.39059,                0.37269,                0.21146,                 1.7678,                 1.8946,                 1.7824,             5.7838e-05,             5.7838e-05,             5.7838e-05
                     90,                 1.8127,                 2.3557,                 1.8062,                0.43241,                0.38918,                0.38412,                0.21673,                 1.7546,                 1.8485,                 1.7703,              5.371e-05,              5.371e-05,              5.371e-05
                     91,                 1.7725,                 2.5316,                 1.8702,                0.45351,                0.39436,                0.38646,                 0.2237,                 1.7518,                 1.8863,                 1.7578,             4.9581e-05,             4.9581e-05,             4.9581e-05
                     92,                 1.7677,                 2.3726,                 1.8846,                 0.4388,                0.40994,                0.39661,                0.22098,                 1.7433,                 1.8832,                 1.7517,             4.5453e-05,             4.5453e-05,             4.5453e-05
                     93,                 1.7855,                 2.4173,                  1.865,                0.44369,                0.41185,                0.39805,                0.22666,                 1.7381,                 1.8723,                 1.7445,             4.1325e-05,             4.1325e-05,             4.1325e-05
                     94,                 1.7725,                  2.395,                 1.8898,                0.42971,                  0.429,                0.39197,                 0.2255,                 1.7344,                 1.8607,                 1.7412,             3.7196e-05,             3.7196e-05,             3.7196e-05
                     95,                 1.7529,                 2.4256,                 1.8548,                0.44398,                0.43053,                0.40098,                0.22857,                 1.7303,                 1.8791,                 1.7415,             3.3068e-05,             3.3068e-05,             3.3068e-05
                     96,                 1.7448,                 2.3199,                 1.8428,                0.44633,                  0.428,                0.40336,                0.22894,                 1.7312,                 1.8751,                 1.7409,              2.894e-05,              2.894e-05,              2.894e-05
                     97,                 1.7283,                 2.4293,                  1.842,                0.44294,                0.43886,                0.40268,                0.22968,                 1.7343,                 1.8538,                 1.7391,             2.4812e-05,             2.4812e-05,             2.4812e-05
                     98,                 1.7572,                 2.3197,                 1.8597,                0.43684,                0.43718,                0.40016,                0.22748,                 1.7346,                 1.8629,                 1.7411,             2.0683e-05,             2.0683e-05,             2.0683e-05
                     99,                 1.7493,                 2.3999,                 1.8556,                0.43641,                0.44184,                0.40228,                0.22887,                 1.7269,                 1.8627,                 1.7361,             1.6555e-05,             1.6555e-05,             1.6555e-05
                    100,                 1.7271,                  2.301,                 1.8328,                0.44314,                0.44062,                0.40107,                0.22901,                 1.7236,                 1.8748,                 1.7372,             1.2427e-05,             1.2427e-05,             1.2427e-05
