                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                0.84166,                0.43973,                0.94327,                0.88681,                0.84646,                0.89093,                0.68861,                0.91111,                0.43707,                0.95866,               0.003466,               0.003466,               0.003466
                     68,                0.83703,                0.43651,                0.94416,                0.88939,                 0.8445,                0.89131,                0.68887,                0.91112,                0.43697,                 0.9591,               0.003367,               0.003367,               0.003367
                     69,                0.83289,                0.43564,                0.94353,                0.89078,                0.84484,                 0.8916,                0.68915,                  0.911,                0.43697,                0.95966,               0.003268,               0.003268,               0.003268
                     70,                0.82519,                0.43095,                0.94281,                0.89277,                0.84448,                0.89206,                 0.6895,                0.91097,                0.43714,                0.96023,               0.003169,               0.003169,               0.003169
                     71,                0.81894,                 0.4267,                0.93984,                0.89231,                0.84552,                0.89182,                0.68963,                0.91072,                0.43683,                0.96058,                0.00307,                0.00307,                0.00307
                     72,                 0.8209,                0.42593,                0.93952,                0.89353,                0.84465,                 0.8916,                0.68959,                 0.9104,                0.43675,                0.96072,               0.002971,               0.002971,               0.002971
                     73,                0.82059,                0.42011,                0.93357,                0.88846,                0.84689,                 0.8912,                0.68973,                0.91019,                0.43658,                0.96055,               0.002872,               0.002872,               0.002872
                     74,                0.81405,                0.41738,                0.93396,                0.88733,                0.84729,                0.89095,                0.68996,                0.90942,                0.43636,                0.96029,               0.002773,               0.002773,               0.002773
                     75,                0.80455,                0.41314,                 0.9323,                0.88711,                0.84746,                0.89121,                0.69043,                 0.9091,                0.43625,                0.95995,               0.002674,               0.002674,               0.002674
                     76,                0.80812,                 0.4123,                0.92871,                0.88985,                0.84585,                0.89114,                0.68978,                0.90899,                0.43594,                0.95973,               0.002575,               0.002575,               0.002575
                     77,                0.79928,                0.40777,                0.92989,                0.89374,                0.84189,                0.89102,                0.69001,                0.90892,                0.43633,                 0.9595,               0.002476,               0.002476,               0.002476
                     78,                0.80265,                0.40914,                0.92706,                0.89423,                0.84163,                 0.8911,                0.69036,                0.90897,                0.43619,                0.95946,               0.002377,               0.002377,               0.002377
                     79,                0.79321,                0.40519,                0.92833,                0.89348,                0.84231,                0.89107,                0.69056,                0.90947,                0.43616,                0.95974,               0.002278,               0.002278,               0.002278
                     80,                0.79081,                0.40159,                0.92625,                0.89119,                0.84446,                0.89149,                0.69084,                0.90935,                0.43595,                0.95971,               0.002179,               0.002179,               0.002179
                     81,                0.79281,                0.39913,                 0.9216,                0.89002,                0.84553,                0.89162,                0.69075,                0.90934,                0.43572,                 0.9597,                0.00208,                0.00208,                0.00208
                     82,                0.78379,                0.39488,                0.91992,                 0.8944,                0.84141,                0.89123,                 0.6912,                0.90933,                0.43597,                0.95979,               0.001981,               0.001981,               0.001981
                     83,                0.77803,                 0.3915,                0.92067,                0.89498,                0.84126,                0.89114,                0.69131,                0.90925,                0.43594,                0.95984,               0.001882,               0.001882,               0.001882
                     84,                0.76813,                0.38489,                0.92001,                0.89665,                0.84074,                0.89155,                0.69116,                0.90922,                0.43608,                0.95978,               0.001783,               0.001783,               0.001783
                     85,                0.76435,                0.38535,                0.91728,                0.89691,                0.84023,                0.89157,                0.69157,                 0.9093,                0.43569,                0.95979,               0.001684,               0.001684,               0.001684
                     86,                0.76713,                0.38425,                0.91636,                0.89834,                0.83906,                0.89162,                 0.6916,                0.90949,                0.43565,                0.95999,               0.001585,               0.001585,               0.001585
                     87,                0.77205,                0.38468,                0.91748,                0.89871,                 0.8389,                0.89133,                0.69149,                0.90948,                0.43551,                0.96012,               0.001486,               0.001486,               0.001486
                     88,                0.75958,                0.38001,                0.91556,                0.89767,                0.84073,                0.89177,                0.69177,                0.90959,                0.43565,                0.96012,               0.001387,               0.001387,               0.001387
                     89,                0.74854,                0.37284,                0.91542,                0.89834,                0.84037,                 0.8917,                0.69178,                0.90972,                0.43572,                 0.9603,               0.001288,               0.001288,               0.001288
                     90,                0.74383,                0.37153,                0.91002,                 0.8986,                0.84051,                0.89157,                0.69146,                0.90987,                0.43589,                0.96055,               0.001189,               0.001189,               0.001189
