                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                 1.1089,                0.77766,                 1.0617,                0.83287,                 0.7018,                0.76412,                0.52569,                 1.0877,                0.68739,                 1.0293,               0.002179,               0.002179,               0.002179
                     81,                 1.1115,                0.77256,                 1.0612,                0.83389,                0.70198,                 0.7653,                0.52675,                 1.0877,                0.68711,                  1.029,                0.00208,                0.00208,                0.00208
                     82,                 1.1028,                0.76711,                  1.059,                0.83953,                0.70161,                0.76533,                0.52732,                 1.0871,                0.68597,                 1.0288,               0.001981,               0.001981,               0.001981
                     83,                 1.1146,                0.77086,                 1.0594,                0.83791,                0.70395,                0.76709,                0.52832,                 1.0869,                0.68531,                 1.0284,               0.001882,               0.001882,               0.001882
                     84,                 1.1023,                0.75612,                 1.0546,                0.83778,                 0.7052,                0.76799,                0.52808,                 1.0865,                 0.6841,                 1.0279,               0.001783,               0.001783,               0.001783
                     85,                 1.1023,                0.76103,                 1.0545,                0.83674,                0.70409,                 0.7676,                0.52853,                 1.0871,                0.68327,                 1.0277,               0.001684,               0.001684,               0.001684
                     86,                 1.0944,                0.76281,                 1.0583,                0.83544,                0.70805,                0.76842,                0.52902,                 1.0863,                0.68219,                 1.0272,               0.001585,               0.001585,               0.001585
                     87,                 1.0996,                0.75697,                 1.0576,                0.83477,                0.70838,                0.76898,                0.52921,                 1.0859,                0.68142,                  1.027,               0.001486,               0.001486,               0.001486
                     88,                 1.0918,                0.75364,                 1.0515,                0.83807,                0.70737,                0.76927,                0.52913,                 1.0854,                0.68048,                 1.0267,               0.001387,               0.001387,               0.001387
                     89,                 1.0896,                0.74325,                 1.0471,                0.84192,                0.70626,                0.77033,                0.52962,                  1.085,                0.67968,                 1.0264,               0.001288,               0.001288,               0.001288
                     90,                  1.082,                0.73892,                 1.0483,                0.84203,                0.70809,                0.77111,                0.52976,                 1.0861,                0.67916,                 1.0263,               0.001189,               0.001189,               0.001189
                     91,                 1.0485,                0.69153,                 1.0408,                0.83905,                0.71059,                0.77152,                0.53047,                 1.0859,                 0.6783,                  1.026,                0.00109,                0.00109,                0.00109
                     92,                 1.0376,                0.67038,                 1.0343,                0.84133,                0.71182,                0.77232,                0.53121,                 1.0853,                 0.6771,                 1.0255,               0.000991,               0.000991,               0.000991
                     93,                 1.0368,                0.66631,                 1.0341,                0.84206,                0.71289,                0.77312,                0.53178,                 1.0844,                0.67589,                 1.0252,               0.000892,               0.000892,               0.000892
                     94,                 1.0313,                0.66433,                 1.0307,                0.84255,                0.71316,                 0.7739,                0.53255,                 1.0843,                0.67495,                 1.0249,               0.000793,               0.000793,               0.000793
                     95,                 1.0313,                0.66238,                 1.0334,                0.84444,                0.71284,                 0.7742,                0.53321,                  1.083,                0.67385,                 1.0244,               0.000694,               0.000694,               0.000694
                     96,                 1.0322,                0.65709,                 1.0314,                0.84571,                0.71409,                0.77491,                 0.5337,                 1.0819,                0.67282,                  1.024,               0.000595,               0.000595,               0.000595
                     97,                 1.0201,                0.64658,                 1.0246,                0.84417,                0.71385,                0.77491,                0.53416,                 1.0819,                 0.6724,                 1.0239,               0.000496,               0.000496,               0.000496
                     98,                 1.0172,                0.64847,                 1.0252,                0.84764,                0.71041,                 0.7753,                0.53408,                 1.0818,                0.67186,                 1.0238,               0.000397,               0.000397,               0.000397
                     99,                 1.0134,                0.64536,                 1.0236,                0.85013,                0.71001,                0.77565,                0.53429,                 1.0817,                0.67147,                 1.0237,               0.000298,               0.000298,               0.000298
                    100,                 1.0103,                0.63987,                 1.0205,                0.84968,                0.70989,                0.77564,                0.53445,                 1.0818,                0.67106,                 1.0237,               0.000199,               0.000199,               0.000199
